CountyName	RaceID	RaceName	BallotID	BallotName	Votes	TotalBallotsCastByRace	PartyName
Clark	15	Washington State Secretary of State	22633	Kathleen Drew	12584	65462	(Prefers Democratic Party)
Clark	15	Washington State Secretary of State	23674	Kim Wyman	30249	65462	(Prefers Republican Party)
Clark	15	Washington State Secretary of State	23136	Greg Nickels	7298	65462	(Prefers Democratic Party)
Clark	16	Washington State State Treasurer	24576	Jim McIntire	44089	44089	(Prefers Democratic Party)
Clark	17	Washington State State Auditor	23764	Troy Kelley	6825	66234	(Prefers Democratic Party)
Clark	17	Washington State State Auditor	22785	James Watkins	32346	66234	(Prefers Republican Party)
Clark	17	Washington State State Auditor	25686	Mark Miloscia	3097	66234	(Prefers Democratic Party)
Clark	17	Washington State State Auditor	25425	Craig Pridemore	23966	66234	(Prefers Democratic Party)
Clark	18	Washington State Attorney General	24100	Bob Ferguson	30436	65359	(Prefers Democratic Party)
Clark	18	Washington State Attorney General	22967	Reagan Dunn	24584	65359	(Prefers Republican Party)
Clark	18	Washington State Attorney General	25162	Stephen Pidgeon	10339	65359	(Prefers Republican Party)
Clark	19	Washington State Commissioner of Public Lands	27181	Stephen A. Sharon	5126	65516	(States No Party Preference)
Clark	19	Washington State Commissioner of Public Lands	22479	Peter J. Goldmark	28261	65516	(Prefers Democratic Party)
Clark	19	Washington State Commissioner of Public Lands	27283	Clint Didier	32129	65516	(Prefers Republican Party)
Clark	20	Washington State Superintendent of Public Instruction	24486	James Bauckman	8755	49916	
Clark	20	Washington State Superintendent of Public Instruction	22926	Randy I. Dorn	20470	49916	
Clark	20	Washington State Superintendent of Public Instruction	25932	Don Hansler	5164	49916	
Clark	20	Washington State Superintendent of Public Instruction	25087	John Patterson Blair	4179	49916	
Clark	20	Washington State Superintendent of Public Instruction	27177	Ronald L. (Ron) Higgins	11348	49916	
Clark	21	Washington State Insurance Commissioner	24724	John R. Adams	15288	62289	(Prefers Republican Party)
Clark	21	Washington State Insurance Commissioner	23279	Mike Kreidler	27932	62289	(Prefers Democratic Party)
Clark	21	Washington State Insurance Commissioner	25866	Scott Reilly	15105	62289	(Prefers Republican Party)
Clark	21	Washington State Insurance Commissioner	24732	Brian C. Berend	3964	62289	(Prefers Independent Party)
Clark	268	Legislative District 14 State Senator	23107	Curtis King	435	435	(Prefers Republican Party)
Clark	269	Legislative District 14 State Representative Pos. 1	26704	Paul Spencer	248	635	(Prefers Democratic Party)
Clark	269	Legislative District 14 State Representative Pos. 1	23557	Norm Johnson	387	635	(Prefers Republican Party)
Clark	270	Legislative District 14 State Representative Pos. 2	27741	Mathew K.M. Tomaskin	236	630	(Prefers Democratic Party)
Clark	270	Legislative District 14 State Representative Pos. 2	24110	Charles Ross	394	630	(Prefers Republican Party)
Clark	277	Legislative District 17 State Senator	25356	Don Benton	10793	20738	(Prefers Republican Party)
Clark	277	Legislative District 17 State Senator	25014	Tim Probst	9945	20738	(Prefers Democratic Party)
Clark	278	Legislative District 17 State Representative Pos. 1	23614	Julie Olson	8703	20510	(Prefers Republican Party)
Clark	278	Legislative District 17 State Representative Pos. 1	23458	Monica Stonier	9323	20510	(Prefers Democratic Party)
Clark	278	Legislative District 17 State Representative Pos. 1	23725	Matthew Homola	2484	20510	(Prefers Republican Party)
Clark	279	Legislative District 17 State Representative Pos. 2	25089	Paul Harris	11632	20367	(Prefers Republican Party)
Clark	279	Legislative District 17 State Representative Pos. 2	26910	Jim Gizzi	8735	20367	(Prefers Democratic Party)
Clark	280	Legislative District 18 State Senator	27433	Ralph Schmidt	8822	24375	(Prefers Democratic Party)
Clark	280	Legislative District 18 State Senator	27881	Ann Rivers	15553	24375	(Prefers Republican Party)
Clark	281	Legislative District 18 State Representative Pos. 1	27882	Brandon Vick	11285	17443	(Prefers Republican Party)
Clark	281	Legislative District 18 State Representative Pos. 1	27825	Adrian E. Cortes	6158	17443	(Prefers Republican Party)
Clark	282	Legislative District 18 State Representative Pos. 2	27205	David Shehorn	7232	23998	(Prefers Democratic Party)
Clark	282	Legislative District 18 State Representative Pos. 2	27271	Ryan Gompertz	2069	23998	(Prefers Democratic Party)
Clark	282	Legislative District 18 State Representative Pos. 2	23594	Liz Pike	14697	23998	(Prefers Republican Party)
Clark	286	Legislative District 20 State Senator	25078	John E. Braun	642	1434	(Prefers Republican Party)
Clark	286	Legislative District 20 State Senator	23340	Dan Swecker	514	1434	(Prefers Republican Party)
Clark	286	Legislative District 20 State Senator	25339	Rae Lowery	278	1434	(Prefers Republican Party)
Clark	287	Legislative District 20 State Representative Pos. 1	23079	Richard DeBolt	1351	1351	(Prefers Republican Party)
Clark	288	Legislative District 20 State Representative Pos. 2	23494	John Morgan	339	1529	(Prefers Republican Party)
Clark	288	Legislative District 20 State Representative Pos. 2	22908	Ed Orcutt	1190	1529	(Prefers Republican Party)
Clark	373	Legislative District 49 State Senator	25266	Eileen Qutub	8862	20365	(Prefers G.O.P. Party)
Clark	373	Legislative District 49 State Senator	23322	Annette Cleveland	11503	20365	(Prefers Democratic Party)
Clark	374	Legislative District 49 State Representative Pos. 1	22748	Sharon Wylie	11811	20710	(Prefers Democrat Party)
Clark	374	Legislative District 49 State Representative Pos. 1	26885	Debbie Peterson	8899	20710	(Prefers Republican Party)
Clark	375	Legislative District 49 State Representative Pos. 2	25245	Carolyn Crain	8913	20702	(Prefers Republican Party)
Clark	375	Legislative District 49 State Representative Pos. 2	25833	Jim Moeller	11789	20702	(Prefers Democratic Party)
Clark	12739	COUNTY COMMISSIONER DISTRICT NO. 1 COMMISSIONER, DISTRICT NO. 1	22741	Robert ( Bob) Freund	1271	25985	(States No Party Preference)
Clark	12739	COUNTY COMMISSIONER DISTRICT NO. 1 COMMISSIONER, DISTRICT NO. 1	27815	Darren S. Wertz	2569	25985	(Prefers Republican Party)
Clark	12739	COUNTY COMMISSIONER DISTRICT NO. 1 COMMISSIONER, DISTRICT NO. 1	24064	Ron Barca	3376	25985	(Prefers Democrat Party)
Clark	12739	COUNTY COMMISSIONER DISTRICT NO. 1 COMMISSIONER, DISTRICT NO. 1	24685	Tom Mielke	11244	25985	(Prefers Republican Party)
Clark	12739	COUNTY COMMISSIONER DISTRICT NO. 1 COMMISSIONER, DISTRICT NO. 1	22681	Joe Tanner	7525	25985	(Prefers Democrat Party)
Clark	12740	COUNTY COMMISSIONER DISTRICT NO. 2 COMMISSIONER, DISTRICT NO. 2	23068	Pat Campbell	2026	20467	(States No Party Preference)
Clark	12740	COUNTY COMMISSIONER DISTRICT NO. 2 COMMISSIONER, DISTRICT NO. 2	24683	David Madore	6677	20467	(Prefers Republican Party)
Clark	12740	COUNTY COMMISSIONER DISTRICT NO. 2 COMMISSIONER, DISTRICT NO. 2	22933	Marc Boldt	6039	20467	(Prefers Republican Party)
Clark	12740	COUNTY COMMISSIONER DISTRICT NO. 2 COMMISSIONER, DISTRICT NO. 2	25369	Roman Battan	5725	20467	(Prefers Democrat Party)
Clark	23	Supreme Court Justice Position 2	25308	Douglas W. McQuaid	13798	50689	
Clark	23	Supreme Court Justice Position 2	22696	Susan Owens	30184	50689	
Clark	23	Supreme Court Justice Position 2	25901	Scott Stafne	6707	50689	
Clark	29	Supreme Court Justice Position 8	27584	Bruce O. Danielson	27280	50822	
Clark	29	Supreme Court Justice Position 8	22800	Steve Gonzalez	23542	50822	
Clark	30	Supreme Court Justice Position 9	23014	Bruce Hilyer	10701	51036	
Clark	30	Supreme Court Justice Position 9	22992	Sheryl Gordon McCloud	18238	51036	
Clark	30	Supreme Court Justice Position 9	24650	Richard B. Sanders	16277	51036	
Clark	30	Supreme Court Justice Position 9	24241	John W. Ladenburg	5820	51036	
Clark	46	Court of Appeals, Division 2, District 3 Judge Position 1	22839	Joel Penoyar	43346	43346	
Clark	71	Clark Superior Court Judge Position 2	22866	John P. Wulle	27039	58581	
Clark	71	Clark Superior Court Judge Position 2	23527	David E. Gregerson	31542	58581	
Clark	77	Clark Superior Court Judge Position 8	23122	Josephine(Josie) Townsend	20772	56333	
Clark	77	Clark Superior Court Judge Position 8	22689	Diane M. Woolard	35561	56333	
Clark	106769	CITY OF CAMAS City of Camas Proposition No. 1 EMERGENCY MEDICAL PROGRAM EXCESS LEVY	106770	Yes	2077	3720	
Clark	106769	CITY OF CAMAS City of Camas Proposition No. 1 EMERGENCY MEDICAL PROGRAM EXCESS LEVY	106771	No	1643	3720	
Clark	12802	CLARK PUBLIC UTILITY DISTRICT COMMISSIONER, DISTRICT NO. 1	22668	Jim Malinowski	6789	22256	
Clark	12802	CLARK PUBLIC UTILITY DISTRICT COMMISSIONER, DISTRICT NO. 1	22885	Julia Anderson	3986	22256	
Clark	12802	CLARK PUBLIC UTILITY DISTRICT COMMISSIONER, DISTRICT NO. 1	25352	David Campos	2924	22256	
Clark	12802	CLARK PUBLIC UTILITY DISTRICT COMMISSIONER, DISTRICT NO. 1	23075	Philip A. Parker	1649	22256	
Clark	12802	CLARK PUBLIC UTILITY DISTRICT COMMISSIONER, DISTRICT NO. 1	23981	Jim West	1984	22256	
Clark	12802	CLARK PUBLIC UTILITY DISTRICT COMMISSIONER, DISTRICT NO. 1	24324	Sherry Erickson	3748	22256	
Clark	12802	CLARK PUBLIC UTILITY DISTRICT COMMISSIONER, DISTRICT NO. 1	23177	Helen Nowlin	1176	22256	
Clark	30324	PRECINCT 050 Precinct Committee Officer - Republican	24834	Matthew Hansen	50	107	
Clark	30324	PRECINCT 050 Precinct Committee Officer - Republican	24206	Mitchell Kelly	57	107	
Clark	30343	PRECINCT 055 Precinct Committee Officer - Republican	27919	Jordan Meade	74	125	
Clark	30343	PRECINCT 055 Precinct Committee Officer - Republican	27021	Lorraine Logan	51	125	
Clark	30370	PRECINCT 060 Precinct Committee Officer - Republican	27961	Jonathan Henri Sauerwein	41	94	
Clark	30370	PRECINCT 060 Precinct Committee Officer - Republican	25564	Robert Mayer	53	94	
Clark	30447	PRECINCT 070 Precinct Committee Officer - Republican	27303	Guy Drennan	21	82	
Clark	30447	PRECINCT 070 Precinct Committee Officer - Republican	27886	Roy E. Heikkala	61	82	
Clark	30450	PRECINCT 090 Precinct Committee Officer - Republican	27962	Paul Ahola	39	91	
Clark	30450	PRECINCT 090 Precinct Committee Officer - Republican	24209	Ryan Colgrove	52	91	
Clark	30256	PRECINCT 100 Precinct Committee Officer - Republican	25381	Eric Whitchurch	48	96	
Clark	30256	PRECINCT 100 Precinct Committee Officer - Republican	23802	Johnathan Bunn	48	96	
Clark	30257	PRECINCT 110 Precinct Committee Officer - Republican	27906	Eric Danskine	49	159	
Clark	30257	PRECINCT 110 Precinct Committee Officer - Republican	24260	Laney Maxwell	110	159	
Clark	30037	PRECINCT 120 Precinct Committee Officer - Democratic	26628	Jacqueline Sabin	152	217	
Clark	30037	PRECINCT 120 Precinct Committee Officer - Democratic	23091	Zora DeGrandpre	65	217	
Clark	30258	PRECINCT 120 Precinct Committee Officer - Republican	25254	Jenny Price 	71	127	
Clark	30258	PRECINCT 120 Precinct Committee Officer - Republican	27920	Steve Herman	56	127	
Clark	30040	PRECINCT 150 Precinct Committee Officer - Democratic	23123	Robert C. Norvell	56	116	
Clark	30040	PRECINCT 150 Precinct Committee Officer - Democratic	26794	Temple Lentz	60	116	
Clark	30261	PRECINCT 150 Precinct Committee Officer - Republican	26798	Brian Feller	30	81	
Clark	30261	PRECINCT 150 Precinct Committee Officer - Republican	27274	Kathleen Metzger	51	81	
Clark	30263	PRECINCT 160 Precinct Committee Officer - Republican	27830	Mark A. Maggiora	34	64	
Clark	30263	PRECINCT 160 Precinct Committee Officer - Republican	25618	Ray Rauscher, Jr.	30	64	
Clark	30264	PRECINCT 170 Precinct Committee Officer - Republican	27288	Jim Johnson	71	108	
Clark	30264	PRECINCT 170 Precinct Committee Officer - Republican	26312	Keith Bundy	37	108	
Clark	30266	PRECINCT 180 Precinct Committee Officer - Republican	27299	Armando Saldivar	41	166	
Clark	30266	PRECINCT 180 Precinct Committee Officer - Republican	26370	John Werneken	52	166	
Clark	30266	PRECINCT 180 Precinct Committee Officer - Republican	27923	Kraig Hubbs	73	166	
Clark	30268	PRECINCT 200 Precinct Committee Officer - Republican	24372	Frankie White	57	121	
Clark	30268	PRECINCT 200 Precinct Committee Officer - Republican	27839	Katherine Amorin	64	121	
Clark	30269	PRECINCT 220 Precinct Committee Officer - Republican	25050	Diane L. Wilkinson	139	186	
Clark	30269	PRECINCT 220 Precinct Committee Officer - Republican	24835	Ramona White	47	186	
Clark	30272	PRECINCT 245 Precinct Committee Officer - Republican	25048	Gwen Hahn	117	219	
Clark	30272	PRECINCT 245 Precinct Committee Officer - Republican	25263	Nancy Limbaugh	102	219	
Clark	30273	PRECINCT 250 Precinct Committee Officer - Republican	27821	Craig Hogman	103	175	
Clark	30273	PRECINCT 250 Precinct Committee Officer - Republican	24929	Frank L'Amie	26	175	
Clark	30273	PRECINCT 250 Precinct Committee Officer - Republican	26878	Neil Wagner	46	175	
Clark	30276	PRECINCT 290 Precinct Committee Officer - Republican	27341	Rosmarie Schuchman	112	159	
Clark	30276	PRECINCT 290 Precinct Committee Officer - Republican	25703	Zoe Fairbrother	47	159	
Clark	30277	PRECINCT 294 Precinct Committee Officer - Republican	25619	Nicholas Cotton	66	122	
Clark	30277	PRECINCT 294 Precinct Committee Officer - Republican	27924	Pam Peiper	56	122	
Clark	30282	PRECINCT 335 Precinct Committee Officer - Republican	26423	Patricia (Patti) Davis	65	149	
Clark	30282	PRECINCT 335 Precinct Committee Officer - Republican	27908	Robert M. Butler	84	149	
Clark	30283	PRECINCT 337 Precinct Committee Officer - Republican	27904	Albert Lelo	12	189	
Clark	30283	PRECINCT 337 Precinct Committee Officer - Republican	23710	Carolyn Crain	116	189	
Clark	30283	PRECINCT 337 Precinct Committee Officer - Republican	26352	Eric Jenks	61	189	
Clark	30285	PRECINCT 350 Precinct Committee Officer - Republican	25820	James Pemberton	74	173	
Clark	30285	PRECINCT 350 Precinct Committee Officer - Republican	27925	Linda J DeMorgan	99	173	
Clark	30286	PRECINCT 360 Precinct Committee Officer - Republican	27367	Roy Pulver	47	189	
Clark	30286	PRECINCT 360 Precinct Committee Officer - Republican	26504	Ryan Hart	142	189	
Clark	30066	PRECINCT 370 Precinct Committee Officer - Democratic	23591	Gary G. Maynard	67	110	
Clark	30066	PRECINCT 370 Precinct Committee Officer - Democratic	23619	Mikhail Oparin	43	110	
Clark	30288	PRECINCT 390 Precinct Committee Officer - Republican	27909	Bill E. Hughes	98	155	
Clark	30288	PRECINCT 390 Precinct Committee Officer - Republican	24409	Matthew Weeks	57	155	
Clark	30289	PRECINCT 395 Precinct Committee Officer - Republican	27335	David Williams	16	27	
Clark	30289	PRECINCT 395 Precinct Committee Officer - Republican	27844	James A. Roeper	11	27	
Clark	30290	PRECINCT 400 Precinct Committee Officer - Republican	24249	BobbiJo Delany	47	110	
Clark	30290	PRECINCT 400 Precinct Committee Officer - Republican	27926	Joyce M. Kimsey	63	110	
Clark	30291	PRECINCT 410 Precinct Committee Officer - Republican	27382	Karl Stump	80	174	
Clark	30291	PRECINCT 410 Precinct Committee Officer - Republican	24254	Thomas R. Higdon	94	174	
Clark	30292	PRECINCT 415 Precinct Committee Officer - Republican	24268	Alan D. Halgren	38	117	
Clark	30292	PRECINCT 415 Precinct Committee Officer - Republican	27892	Jack Crawford	79	117	
Clark	30293	PRECINCT 420 Precinct Committee Officer - Republican	24667	Lisa Phifer Ross	99	202	
Clark	30293	PRECINCT 420 Precinct Committee Officer - Republican	27927	Roger D. Johnson	103	202	
Clark	30073	PRECINCT 423 Precinct Committee Officer - Democratic	23739	Robert H. (Bob) Travis	38	83	
Clark	30073	PRECINCT 423 Precinct Committee Officer - Democratic	23654	Ronald Morrison	45	83	
Clark	30294	PRECINCT 423 Precinct Committee Officer - Republican	27928	David Morgun	39	78	
Clark	30294	PRECINCT 423 Precinct Committee Officer - Republican	25021	Rebecca Berdahl	39	78	
Clark	30295	PRECINCT 424 Precinct Committee Officer - Republican	27929	Brian R. Heurlin	116	205	
Clark	30295	PRECINCT 424 Precinct Committee Officer - Republican	25095	Phil Way	89	205	
Clark	30298	PRECINCT 430 Precinct Committee Officer - Republican	27931	Brian R. Gellatly	61	157	
Clark	30298	PRECINCT 430 Precinct Committee Officer - Republican	23339	Joseph Winton	96	157	
Clark	30302	PRECINCT 440 Precinct Committee Officer - Republican	24276	Jon M. (Mike) Gaston	126	220	
Clark	30302	PRECINCT 440 Precinct Committee Officer - Republican	27401	Troy Walton	94	220	
Clark	30305	PRECINCT 445 Precinct Committee Officer - Republican	27410	David Palmer	140	232	
Clark	30305	PRECINCT 445 Precinct Committee Officer - Republican	26665	Thomas D. Vick	92	232	
Clark	30309	PRECINCT 449 Precinct Committee Officer - Republican	25390	Ed Conzatti	109	192	
Clark	30309	PRECINCT 449 Precinct Committee Officer - Republican	25077	Jack Kitchen	83	192	
Clark	30308	PRECINCT 448 Precinct Committee Officer - Republican	27932	Brandon W. Erickson	149	240	
Clark	30308	PRECINCT 448 Precinct Committee Officer - Republican	27430	Richard F. Herlein	91	240	
Clark	30310	PRECINCT 450 Precinct Committee Officer - Republican	23954	Mike Ouellette	66	199	
Clark	30310	PRECINCT 450 Precinct Committee Officer - Republican	27889	Sam Vilhauer	133	199	
Clark	30311	PRECINCT 451 Precinct Committee Officer - Republican	27441	Jon D. Sellers	55	138	
Clark	30311	PRECINCT 451 Precinct Committee Officer - Republican	25395	Leland S. Davis	83	138	
Clark	30312	PRECINCT 452 Precinct Committee Officer - Republican	27454	Andrew Boyes	43	139	
Clark	30312	PRECINCT 452 Precinct Committee Officer - Republican	24337	Douglas G. Thurston	96	139	
Clark	30313	PRECINCT 453 Precinct Committee Officer - Republican	27891	Fernando Proano	52	217	
Clark	30313	PRECINCT 453 Precinct Committee Officer - Republican	27464	Tyler Conway	47	217	
Clark	30313	PRECINCT 453 Precinct Committee Officer - Republican	25392	Vern Smith	118	217	
Clark	30315	PRECINCT 456 Precinct Committee Officer - Republican	24341	Mary Graham	187	275	
Clark	30315	PRECINCT 456 Precinct Committee Officer - Republican	27467	Ron Branch	88	275	
Clark	30316	PRECINCT 460 Precinct Committee Officer - Republican	24345	Greg Kimsey	198	372	
Clark	30316	PRECINCT 460 Precinct Committee Officer - Republican	26582	Trevor W. Winton	174	372	
Clark	30317	PRECINCT 470 Precinct Committee Officer - Republican	24349	James Randall	170	251	
Clark	30317	PRECINCT 470 Precinct Committee Officer - Republican	27833	Trent G. Campbell	81	251	
Clark	30318	PRECINCT 480 Precinct Committee Officer - Republican	27276	Michael L. Williams	103	249	
Clark	30318	PRECINCT 480 Precinct Committee Officer - Republican	27781	Robert (Bob) Watkins	146	249	
Clark	30320	PRECINCT 485 Precinct Committee Officer - Republican	24402	Donald E. Ayers	38	153	
Clark	30320	PRECINCT 485 Precinct Committee Officer - Republican	27282	Gary S. Sims	38	153	
Clark	30320	PRECINCT 485 Precinct Committee Officer - Republican	27934	Vernon (Vern) Veysey	77	153	
Clark	30326	PRECINCT 502 Precinct Committee Officer - Republican	25902	Cory Allmaras	63	198	
Clark	30326	PRECINCT 502 Precinct Committee Officer - Republican	27935	Michael Bomar	135	198	
Clark	30327	PRECINCT 505 Precinct Committee Officer - Republican	27936	Dale R. Lewis	102	195	
Clark	30327	PRECINCT 505 Precinct Committee Officer - Republican	27292	Edmund J. Goodwin	68	195	
Clark	30327	PRECINCT 505 Precinct Committee Officer - Republican	24405	Joshua R. Poulson	25	195	
Clark	30333	PRECINCT 527 Precinct Committee Officer - Republican	25458	Jack L. Holtz	113	194	
Clark	30333	PRECINCT 527 Precinct Committee Officer - Republican	24368	Peter M. Silliman	81	194	
Clark	30334	PRECINCT 528 Precinct Committee Officer - Republican	23803	Mary Nevius	94	146	
Clark	30334	PRECINCT 528 Precinct Committee Officer - Republican	27963	Willie Bourlet	52	146	
Clark	30338	PRECINCT 537 Precinct Committee Officer - Republican	24833	Lesli Collum	35	67	
Clark	30338	PRECINCT 537 Precinct Committee Officer - Republican	27938	Victoria Black	32	67	
Clark	30341	PRECINCT 543 Precinct Committee Officer - Republican	27939	Bill Davis	119	170	
Clark	30341	PRECINCT 543 Precinct Committee Officer - Republican	25039	John "Kevin" Grant	51	170	
Clark	30342	PRECINCT 545 Precinct Committee Officer - Republican	27305	Larry R. Slattery	77	151	
Clark	30342	PRECINCT 545 Precinct Committee Officer - Republican	24373	Michael Dorthalina	20	151	
Clark	30342	PRECINCT 545 Precinct Committee Officer - Republican	27161	Rebecca Bocchino	54	151	
Clark	30345	PRECINCT 553 Precinct Committee Officer - Republican	27780	E. Hunt Coracci	51	182	
Clark	30345	PRECINCT 553 Precinct Committee Officer - Republican	27310	Steven P. Madore	131	182	
Clark	30346	PRECINCT 555 Precinct Committee Officer - Republican	27323	Nicole Eastridge	58	168	
Clark	30346	PRECINCT 555 Precinct Committee Officer - Republican	25656	Stephanie McClintock	110	168	
Clark	30348	PRECINCT 563 Precinct Committee Officer - Republican	27893	Irita Minniear	67	206	
Clark	30348	PRECINCT 563 Precinct Committee Officer - Republican	27331	Pat Anderson	139	206	
Clark	30352	PRECINCT 571 Precinct Committee Officer - Republican	26539	Brian T. Stoops	91	161	
Clark	30352	PRECINCT 571 Precinct Committee Officer - Republican	27865	Jo Ann Altergott	70	161	
Clark	30355	PRECINCT 575 Precinct Committee Officer - Republican	27826	Brad Palmer	52	86	
Clark	30355	PRECINCT 575 Precinct Committee Officer - Republican	26657	Martha Aubele	34	86	
Clark	30356	PRECINCT 577 Precinct Committee Officer - Republican	27940	Dominic A. Webber	69	231	
Clark	30356	PRECINCT 577 Precinct Committee Officer - Republican	27362	Mary Sue Davis	162	231	
Clark	30359	PRECINCT 582 Precinct Committee Officer - Republican	27375	Jeff Meeko	52	120	
Clark	30359	PRECINCT 582 Precinct Committee Officer - Republican	27200	Lyle T. Lamb	68	120	
Clark	30362	PRECINCT 585 Precinct Committee Officer - Republican	27379	Caleb Blanton	78	174	
Clark	30362	PRECINCT 585 Precinct Committee Officer - Republican	27941	Teresa M. Gindhart	96	174	
Clark	30365	PRECINCT 588 Precinct Committee Officer - Republican	25526	Cheryl Jones	28	73	
Clark	30365	PRECINCT 588 Precinct Committee Officer - Republican	26650	Gloria Questad	10	73	
Clark	30365	PRECINCT 588 Precinct Committee Officer - Republican	26653	Steven D. Phelps	35	73	
Clark	30367	PRECINCT 591 Precinct Committee Officer - Republican	25659	Cynthia Johnson	124	267	
Clark	30367	PRECINCT 591 Precinct Committee Officer - Republican	27385	Jeff Loehr	92	267	
Clark	30367	PRECINCT 591 Precinct Committee Officer - Republican	25658	Theodore Melvin Person	51	267	
Clark	30368	PRECINCT 592 Precinct Committee Officer - Republican	27942	Jacqueline G. Harris	96	247	
Clark	30368	PRECINCT 592 Precinct Committee Officer - Republican	27493	Kenny Smith	151	247	
Clark	30369	PRECINCT 593 Precinct Committee Officer - Republican	27855	Galen H. Sarvinski	46	142	
Clark	30369	PRECINCT 593 Precinct Committee Officer - Republican	25464	Warren Chapman	96	142	
Clark	30372	PRECINCT 603 Precinct Committee Officer - Republican	27910	Courtney Bodily	56	93	
Clark	30372	PRECINCT 603 Precinct Committee Officer - Republican	24029	Lacey Marsolek	37	93	
Clark	30374	PRECINCT 606 Precinct Committee Officer - Republican	27118	Andrew Descloux	23	31	
Clark	30374	PRECINCT 606 Precinct Committee Officer - Republican	27943	Randolph E. Johnson	8	31	
Clark	30375	PRECINCT 610 Precinct Committee Officer - Republican	24384	Ric Bishop	83	187	
Clark	30375	PRECINCT 610 Precinct Committee Officer - Republican	27507	Sid Sutherland	104	187	
Clark	30376	PRECINCT 613 Precinct Committee Officer - Republican	24693	Stephen Mosier	54	72	
Clark	30376	PRECINCT 613 Precinct Committee Officer - Republican	27453	Wayne Lund	18	72	
Clark	30379	PRECINCT 618 Precinct Committee Officer - Republican	27534	John Anderson	104	196	
Clark	30379	PRECINCT 618 Precinct Committee Officer - Republican	27869	Matti Olson	92	196	
Clark	30380	PRECINCT 620 Precinct Committee Officer - Republican	25636	Gary A. Byers	50	232	
Clark	30380	PRECINCT 620 Precinct Committee Officer - Republican	27944	Herb Maxey	12	232	
Clark	30380	PRECINCT 620 Precinct Committee Officer - Republican	23488	Kelly Hinton	25	232	
Clark	30380	PRECINCT 620 Precinct Committee Officer - Republican	27912	Marcus Boldt	145	232	
Clark	30382	PRECINCT 625 Precinct Committee Officer - Republican	27325	Joan M. Skelton	112	262	
Clark	30382	PRECINCT 625 Precinct Committee Officer - Republican	25157	Kevin VanGelder	150	262	
Clark	30383	PRECINCT 626 Precinct Committee Officer - Republican	26649	Daniel L. Haase	92	159	
Clark	30383	PRECINCT 626 Precinct Committee Officer - Republican	27897	Jacob R. Harwood	67	159	
Clark	30390	PRECINCT 633 Precinct Committee Officer - Republican	27574	Adam Baldwin	102	190	
Clark	30390	PRECINCT 633 Precinct Committee Officer - Republican	25037	Eric M. McGrady	88	190	
Clark	30393	PRECINCT 636 Precinct Committee Officer - Republican	27896	Duane L Brumfiel	71	128	
Clark	30393	PRECINCT 636 Precinct Committee Officer - Republican	27827	Robert Sellers	57	128	
Clark	30399	PRECINCT 643 Precinct Committee Officer - Republican	27888	Paul Vernon	57	116	
Clark	30399	PRECINCT 643 Precinct Committee Officer - Republican	26642	Steve Jacobson	59	116	
Clark	30400	PRECINCT 644 Precinct Committee Officer - Republican	27253	Brian Keldsen	73	155	
Clark	30400	PRECINCT 644 Precinct Committee Officer - Republican	27947	Jon Bennett	82	155	
Clark	30402	PRECINCT 646 Precinct Committee Officer - Republican	24547	Jeff Bier	108	199	
Clark	30402	PRECINCT 646 Precinct Committee Officer - Republican	24022	Nick Yonko	40	199	
Clark	30402	PRECINCT 646 Precinct Committee Officer - Republican	27850	Richard E. Lorange	51	199	
Clark	30405	PRECINCT 649 Precinct Committee Officer - Republican	25661	Dara Williams	90	109	
Clark	30405	PRECINCT 649 Precinct Committee Officer - Republican	27609	Teo Micu	19	109	
Clark	30406	PRECINCT 650 Precinct Committee Officer - Republican	26027	Bryan Asbury	56	160	
Clark	30406	PRECINCT 650 Precinct Committee Officer - Republican	26646	Marla Riley	104	160	
Clark	30409	PRECINCT 653 Precinct Committee Officer - Republican	27618	Allan Dunham	120	158	
Clark	30409	PRECINCT 653 Precinct Committee Officer - Republican	27905	Douglas C. Venema	38	158	
Clark	30411	PRECINCT 656 Precinct Committee Officer - Republican	27629	Garry R. Lee	58	101	
Clark	30411	PRECINCT 656 Precinct Committee Officer - Republican	27805	Richard Egan	43	101	
Clark	30412	PRECINCT 658 Precinct Committee Officer - Republican	22716	Curtis (Curt) Stone	113	188	
Clark	30412	PRECINCT 658 Precinct Committee Officer - Republican	27637	Stuart Lockhart	75	188	
Clark	30193	PRECINCT 660 Precinct Committee Officer - Democratic	23925	James Taylor	84	119	
Clark	30193	PRECINCT 660 Precinct Committee Officer - Democratic	23700	Michael A. Teefy	35	119	
Clark	30414	PRECINCT 660 Precinct Committee Officer - Republican	24304	Ann M. Laurier	50	116	
Clark	30414	PRECINCT 660 Precinct Committee Officer - Republican	27647	Mike Garrison	66	116	
Clark	30416	PRECINCT 663 Precinct Committee Officer - Republican	27813	Steven C. Ard	45	84	
Clark	30416	PRECINCT 663 Precinct Committee Officer - Republican	24704	Warren P. Higley	39	84	
Clark	30424	PRECINCT 675 Precinct Committee Officer - Republican	27867	Ronald L. Nielsen	70	109	
Clark	30424	PRECINCT 675 Precinct Committee Officer - Republican	23712	Tom Sharples	39	109	
Clark	30425	PRECINCT 677 Precinct Committee Officer - Republican	26789	Damon Clinch	8	207	
Clark	30425	PRECINCT 677 Precinct Committee Officer - Republican	23459	Jerry Oliver	24	207	
